學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),僑生男,僑生女,港澳生男,港澳生女
107,公立,一般大學,1,國立政治大學,3213052,廣播電視學系,學士班(日間),1,11,3,5
107,公立,一般大學,1,國立政治大學,3214051,新聞學系,學士班(日間),2,4,2,1
107,公立,一般大學,1,國立政治大學,3222054,圖書資訊與檔案學研究所,碩士班(日間),0,1,0,0
107,公立,一般大學,1,國立政治大學,4111059,會計學系,學士班(日間),2,5,4,4
107,公立,一般大學,1,國立政治大學,4111059,會計學系,碩士班(日間),0,1,2,1
107,公立,一般大學,1,國立政治大學,4121065,財務管理學系,學士班(日間),3,7,0,0
107,公立,一般大學,1,國立政治大學,4121065,財務管理學系,碩士班(日間),1,0,0,0
107,公立,一般大學,1,國立政治大學,4121068,金融學系,學士班(日間),4,6,0,3
107,公立,一般大學,1,國立政治大學,4121068,金融學系,碩士班(日間),1,0,0,1
107,公立,一般大學,1,國立政治大學,4122070,財政學系,學士班(日間),6,6,2,1
107,公立,一般大學,1,國立政治大學,4122070,財政學系,碩士班(日間),1,0,0,0
107,公立,一般大學,1,國立政治大學,4123069,風險管理與保險學系,學士班(日間),0,3,3,0
107,公立,一般大學,1,國立政治大學,4123069,風險管理與保險學系,碩士班(日間),1,3,1,0
107,公立,一般大學,1,國立政治大學,4123069,風險管理與保險學系,博士班,0,1,0,0
107,公立,一般大學,1,國立政治大學,4131060,企業管理研究所(MBA學位學程),碩士班(日間),3,6,2,3
107,公立,一般大學,1,國立政治大學,4131060,企業管理學系,學士班(日間),8,18,6,1
107,公立,一般大學,1,國立政治大學,4131064,國際經營管理英語碩士學位學程,碩士班(日間),1,0,0,1
107,公立,一般大學,1,國立政治大學,4134041,公共行政學系,學士班(日間),1,3,3,1
107,公立,一般大學,1,國立政治大學,4134041,公共行政學系,碩士班(日間),0,0,1,0
107,公立,一般大學,1,國立政治大學,4141067,國際經營與貿易學系,學士班(日間),6,25,3,2
107,公立,一般大學,1,國立政治大學,4141067,國際經營與貿易學系,碩士班(日間),1,0,2,0
107,公立,一般大學,1,國立政治大學,4143055,廣告學系,學士班(日間),2,6,2,8
107,公立,一般大學,1,國立政治大學,4199072,科技管理與智慧財產研究所,碩士班(日間),0,2,0,1
107,公立,一般大學,1,國立政治大學,4211073,法律學系,學士班(日間),3,11,1,2
107,公立,一般大學,1,國立政治大學,4211074,法律科際整合研究所,碩士班(日間),1,0,0,0
107,公立,一般大學,1,國立政治大學,4212073,法律學系,碩士班(日間),4,1,4,0
107,公立,一般大學,1,國立政治大學,5411078,應用數學系,學士班(日間),2,0,0,0
107,公立,一般大學,1,國立政治大學,5421079,統計學系,學士班(日間),0,3,5,1
107,公立,一般大學,1,國立政治大學,5421079,統計學系,碩士班(日間),1,0,0,0
107,公立,一般大學,1,國立政治大學,6131080,資訊管理學系,學士班(日間),6,5,1,2
107,公立,一般大學,1,國立政治大學,6131080,資訊管理學系,碩士班(日間),0,0,1,1
107,公立,一般大學,1,國立政治大學,6131081,資訊科學系,學士班(日間),4,1,3,1
107,公立,一般大學,1,國立政治大學,6131081,資訊科學系,碩士班(日間),0,0,0,1
107,公立,一般大學,1,國立政治大學,6134057,數位內容碩士學位學程,碩士班(日間),1,0,0,0
107,公立,一般大學,2,國立清華大學,1111084,教育與學習科技學系,碩士班(日間),0,0,0,1
107,公立,一般大學,2,國立清華大學,1113095,特殊教育學系,學士班(日間),1,5,4,17
107,公立,一般大學,2,國立清華大學,1121091,幼兒教育學系,學士班(日間),0,5,1,10
107,公立,一般大學,2,國立清華大學,1121091,幼兒教育學系,碩士班(日間),0,4,0,0
107,公立,一般大學,2,國立清華大學,1131084,教育與學習科技學系,學士班(日間),2,10,2,2
107,公立,一般大學,2,國立清華大學,1131105,英語教學系,學士班(日間),1,5,0,3
107,公立,一般大學,2,國立清華大學,1141090,體育學系,學士班(日間),2,0,11,3
107,公立,一般大學,2,國立清華大學,1141090,體育學系,碩士班(日間),0,0,1,0
107,公立,一般大學,2,國立清華大學,2131098,藝術與設計學系,學士班(日間),3,2,2,10
107,公立,一般大學,2,國立清華大學,2151096,音樂學系,學士班(日間),0,2,3,1
107,公立,一般大學,2,國立清華大學,2221006,歷史研究所,碩士班(日間),0,0,2,0
107,公立,一般大學,2,國立清華大學,2221006,歷史研究所,博士班,0,0,1,0
107,公立,一般大學,2,國立清華大學,2222007,人類學研究所,碩士班(日間),1,1,0,0
107,公立,一般大學,2,國立清華大學,2231008,哲學研究所,碩士班(日間),0,0,2,0
107,公立,一般大學,2,國立清華大學,2299010,人文社會學院學士班,學士班(日間),1,5,1,3
107,公立,一般大學,2,國立清華大學,2311002,外國語文學系,學士班(日間),1,5,1,4
107,公立,一般大學,2,國立清華大學,2311002,外國語文學系,碩士班(日間),0,1,0,1
107,公立,一般大學,2,國立清華大學,2321001,台灣文學研究所,碩士班(日間),0,0,2,0
107,公立,一般大學,2,國立清華大學,2321001,台灣文學研究所,博士班,0,0,0,1
107,公立,一般大學,2,國立清華大學,2322003,中國文學系,學士班(日間),2,7,2,5
107,公立,一般大學,2,國立清華大學,2322003,中國文學系,碩士班(日間),0,1,2,1
107,公立,一般大學,2,國立清華大學,2322003,中國文學系,博士班,1,0,1,1
107,公立,一般大學,2,國立清華大學,2322109,中國語文學系,學士班(日間),0,2,0,3
107,公立,一般大學,2,國立清華大學,2323114,華文文學研究所,碩士班(日間),0,0,1,0
107,公立,一般大學,2,國立清華大學,2399005,語言學研究所,碩士班(日間),0,1,0,1
107,公立,一般大學,2,國立清華大學,2399005,語言學研究所,博士班,0,0,0,1
107,公立,一般大學,2,國立清華大學,3111011,經濟學系,學士班(日間),5,2,2,2
107,公立,一般大學,2,國立清華大學,3131077,教育心理與諮商學系,學士班(日間),0,1,3,0
107,公立,一般大學,2,國立清華大學,3131077,教育心理與諮商學系,碩士班(日間),2,0,1,2
107,公立,一般大學,2,國立清華大學,3141012,社會學研究所,碩士班(日間),0,0,1,0
107,公立,一般大學,2,國立清華大學,4121020,計量財務金融學系,學士班(日間),1,3,2,0
107,公立,一般大學,2,國立清華大學,4131018,國際專業管理碩士班,碩士班(日間),1,2,0,1
107,公立,一般大學,2,國立清華大學,4199017,科技管理研究所,碩士班(日間),1,0,1,0
107,公立,一般大學,2,國立清華大學,4199022,服務科學研究所,碩士班(日間),0,1,0,0
107,公立,一般大學,2,國立清華大學,4199023,科技管理學院學士班,學士班(日間),1,2,0,0
107,公立,一般大學,2,國立清華大學,5111106,應用科學系,學士班(日間),2,0,1,0
107,公立,一般大學,2,國立清華大學,5121025,生命科學系,學士班(日間),2,1,3,0
107,公立,一般大學,2,國立清華大學,5121028,分子與細胞生物研究所,碩士班(日間),1,0,0,0
107,公立,一般大學,2,國立清華大學,5121029,生技產業博士學位學程,博士班,1,0,0,0
107,公立,一般大學,2,國立清華大學,5121030,生物資訊與結構生物研究所,碩士班(日間),1,0,0,0
107,公立,一般大學,2,國立清華大學,5124072,分子醫學研究所,碩士班(日間),0,0,1,0
107,公立,一般大學,2,國立清華大學,5199032,生命科學院學士班,學士班(日間),5,3,1,0
107,公立,一般大學,2,國立清華大學,5211102,環境與文化資源學系,學士班(日間),4,1,3,2
107,公立,一般大學,2,國立清華大學,5211102,環境與文化資源學系,碩士班(日間),0,1,0,0
107,公立,一般大學,2,國立清華大學,5311037,化學系,學士班(日間),6,4,5,0
107,公立,一般大學,2,國立清華大學,5311037,化學系,碩士班(日間),2,1,3,1
107,公立,一般大學,2,國立清華大學,5331038,物理學系,學士班(日間),5,0,13,1
107,公立,一般大學,2,國立清華大學,5331038,物理學系,碩士班(日間),2,0,2,0
107,公立,一般大學,2,國立清華大學,5331038,物理學系,博士班,1,0,2,0
107,公立,一般大學,2,國立清華大學,5332039,天文研究所,碩士班(日間),0,0,1,0
107,公立,一般大學,2,國立清華大學,5411043,數學系,學士班(日間),2,4,8,3
107,公立,一般大學,2,國立清華大學,5411043,數學系,碩士班(日間),1,0,1,0
107,公立,一般大學,2,國立清華大學,5421044,統計學研究所,碩士班(日間),1,0,0,0
107,公立,一般大學,2,國立清華大學,6131053,資訊工程學系,學士班(日間),5,5,7,1
107,公立,一般大學,2,國立清華大學,6131053,資訊工程學系,碩士班(日間),2,1,4,2
107,公立,一般大學,2,國立清華大學,6134046,資訊系統與應用研究所,碩士班(日間),0,1,0,0
107,公立,一般大學,2,國立清華大學,7111057,化學工程學系,學士班(日間),5,4,2,1
107,公立,一般大學,2,國立清華大學,7111057,化學工程學系,碩士班(日間),1,1,0,0
107,公立,一般大學,2,國立清華大學,7111057,化學工程學系,博士班,0,1,1,0
107,公立,一般大學,2,國立清華大學,7112058,材料科學工程學系,學士班(日間),5,1,3,0
107,公立,一般大學,2,國立清華大學,7112058,材料科學工程學系,碩士班(日間),2,2,1,0
107,公立,一般大學,2,國立清華大學,7132066,工程與系統科學系,學士班(日間),3,0,2,1
107,公立,一般大學,2,國立清華大學,7132066,工程與系統科學系,碩士班(日間),1,0,0,0
107,公立,一般大學,2,國立清華大學,7141049,電機工程學系,學士班(日間),2,0,2,0
107,公立,一般大學,2,國立清華大學,7141055,電機資訊學院學士班,學士班(日間),2,0,0,0
107,公立,一般大學,2,國立清華大學,7151056,動力機械工程學系,學士班(日間),19,0,5,1
107,公立,一般大學,2,國立清華大學,7151056,動力機械工程學系,碩士班(日間),4,0,1,0
107,公立,一般大學,2,國立清華大學,7151056,動力機械工程學系,博士班,1,0,0,0
107,公立,一般大學,2,國立清華大學,7191061,工業工程與工程管理學系,學士班(日間),6,8,0,1
107,公立,一般大學,2,國立清華大學,7191061,工業工程與工程管理學系,碩士班(日間),3,1,1,0
107,公立,一般大學,2,國立清華大學,7193063,生醫工程與環境科學系,學士班(日間),1,2,5,2
107,公立,一般大學,2,國立清華大學,7194069,原子科學院學士班,學士班(日間),0,1,0,0
107,公立,一般大學,2,國立清華大學,9121073,醫學科學系,學士班(日間),1,4,1,0
107,公立,一般大學,2,國立清華大學,99999074,跨院國際碩士學位學程,碩士班(日間),0,1,0,0
107,公立,一般大學,2,國立清華大學,99999075,清華學院學士班,學士班(日間),13,21,4,2
107,公立,一般大學,3,國立臺灣大學,1131001,華語教學碩士學位學程,碩士班(日間),0,1,0,1
107,公立,一般大學,3,國立臺灣大學,2151002,音樂學研究所,碩士班(日間),1,0,0,0
107,公立,一般大學,3,國立臺灣大學,2151002,音樂學研究所,博士班,0,0,1,0
107,公立,一般大學,3,國立臺灣大學,2152003,戲劇學系,學士班(日間),1,2,1,5
107,公立,一般大學,3,國立臺灣大學,2152003,戲劇學系,碩士班(日間),0,0,0,3
107,公立,一般大學,3,國立臺灣大學,2152003,戲劇學系,博士班,1,0,0,0
107,公立,一般大學,3,國立臺灣大學,2191004,藝術史研究所,碩士班(日間),1,0,1,0
107,公立,一般大學,3,國立臺灣大學,2221012,歷史學系,學士班(日間),4,10,3,4
107,公立,一般大學,3,國立臺灣大學,2221012,歷史學系,碩士班(日間),1,1,1,1
107,公立,一般大學,3,國立臺灣大學,2221012,歷史學系,博士班,2,0,0,0
107,公立,一般大學,3,國立臺灣大學,2222013,人類學系,學士班(日間),4,5,4,1
107,公立,一般大學,3,國立臺灣大學,2222013,人類學系,碩士班(日間),0,1,1,0
107,公立,一般大學,3,國立臺灣大學,2231014,哲學系,學士班(日間),5,4,4,2
107,公立,一般大學,3,國立臺灣大學,2231014,哲學系,碩士班(日間),1,1,0,0
107,公立,一般大學,3,國立臺灣大學,2311007,外國語文學系,學士班(日間),6,15,4,11
107,公立,一般大學,3,國立臺灣大學,2311007,外國語文學系,碩士班(日間),1,2,0,1
107,公立,一般大學,3,國立臺灣大學,2311009,日本語文學系,學士班(日間),2,7,1,3
107,公立,一般大學,3,國立臺灣大學,2311009,日本語文學系,碩士班(日間),0,1,0,0
107,公立,一般大學,3,國立臺灣大學,2321005,臺灣文學研究所,碩士班(日間),0,0,0,2
107,公立,一般大學,3,國立臺灣大學,2322006,中國文學系,學士班(日間),4,11,7,7
107,公立,一般大學,3,國立臺灣大學,2322006,中國文學系,碩士班(日間),1,0,0,0
107,公立,一般大學,3,國立臺灣大學,2322006,中國文學系,博士班,0,0,1,0
107,公立,一般大學,3,國立臺灣大學,2399011,語言學研究所,博士班,0,0,1,0
107,公立,一般大學,3,國立臺灣大學,3111015,經濟學系,學士班(日間),2,10,2,1
107,公立,一般大學,3,國立臺灣大學,3111015,經濟學系,碩士班(日間),1,0,1,0
107,公立,一般大學,3,國立臺灣大學,3121016,政治學系,學士班(日間),13,13,9,5
107,公立,一般大學,3,國立臺灣大學,3121016,政治學系,碩士班(日間),0,0,1,0
107,公立,一般大學,3,國立臺灣大學,3121016,政治學系,博士班,0,1,1,0
107,公立,一般大學,3,國立臺灣大學,3131019,心理學系,學士班(日間),4,15,1,2
107,公立,一般大學,3,國立臺灣大學,3131019,心理學系,碩士班(日間),1,1,1,0
107,公立,一般大學,3,國立臺灣大學,3131019,心理學系,博士班,0,0,0,1
107,公立,一般大學,3,國立臺灣大學,3141018,社會學系,學士班(日間),2,3,3,3
107,公立,一般大學,3,國立臺灣大學,3141018,社會學系,碩士班(日間),0,0,1,0
107,公立,一般大學,3,國立臺灣大學,3142021,地理環境資源學系,學士班(日間),2,3,3,2
107,公立,一般大學,3,國立臺灣大學,3142021,地理環境資源學系,碩士班(日間),0,0,1,0
107,公立,一般大學,3,國立臺灣大學,3191023,國家發展研究所,碩士班(日間),1,1,1,0
107,公立,一般大學,3,國立臺灣大學,3191023,國家發展研究所,博士班,1,0,0,0
107,公立,一般大學,3,國立臺灣大學,3212024,新聞研究所,碩士班(日間),0,1,0,0
